"","site","sampling_round","bee","sociality","plant","pollen_units","uID"
"295","D&R Greenway",1,"Ceratina_dupla","fac_social","Erigeron_strigosus",1,"MR10277"
"296","D&R Greenway",1,"Ceratina_dupla","fac_social","Penstemon_digitalis",2,"MR10277"
"297","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",4,"MR10279"
"298","D&R Greenway",1,"Ceratina_dupla","fac_social","Penstemon_digitalis",1,"MR10280"
"299","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",1,"MR10282"
"300","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",2,"MR10283"
"301","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",4,"MR10284"
"302","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Potentilla_recta",1,"MR10284"
"303","D&R Greenway",1,"Ceratina_calcarata","fac_social","Penstemon_digitalis",1,"MR10285"
"304","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",3,"MR10287"
"305","D&R Greenway",1,"Lasioglossum_viridatum","Eusocial","Penstemon_digitalis",1,"MR10289"
"306","D&R Greenway",1,"Lasioglossum_hitchensi_weemsi","Eusocial","Penstemon_digitalis",1,"MR10290"
"307","D&R Greenway",1,"Hoplitis_pilosifrons","Solitary","Penstemon_digitalis",1,"MR10291"
"308","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",4,"MR10293"
"309","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",3,"MR10294"
"310","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",4,"MR10295"
"311","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR10296"
"312","D&R Greenway",1,"Anthophora_terminalis","Solitary","Penstemon_digitalis",3,"MR10297"
"313","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",2,"MR10298"
"314","D&R Greenway",1,"Hoplitis_pilosifrons","Solitary","Penstemon_digitalis",1,"MR10300"
"315","D&R Greenway",1,"Hoplitis_pilosifrons","Solitary","Penstemon_digitalis",2,"MR10301"
"316","D&R Greenway",1,"Ceratina_calcarata","fac_social","Penstemon_digitalis",1,"MR10303"
"317","D&R Greenway",1,"Hylaeus_affinis_modestus","Solitary","Penstemon_digitalis",1,"MR10304"
"318","D&R Greenway",1,"Lasioglossum_viridatum","Eusocial","Penstemon_digitalis",7,"MR10305"
"319","D&R Greenway",1,"Lasioglossum_versatum","Eusocial","Penstemon_digitalis",2,"MR10306"
"320","D&R Greenway",1,"Hylaeus_mesillae","Solitary","Penstemon_digitalis",6,"MR10307"
"321","D&R Greenway",1,"Augochlora_pura","Solitary","Apocynum_cannabinum",2,"MR10308"
"322","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",3,"MR10309"
"323","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",1,"MR10313"
"324","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",1,"MR10314"
"325","D&R Greenway",1,"Hoplitis_pilosifrons","Solitary","Penstemon_digitalis",3,"MR10315"
"326","D&R Greenway",1,"Andrena_wilkella","Solitary","Trifolium_campestre",2,"MR10316"
"327","D&R Greenway",1,"Andrena_wilkella","Solitary","Trifolium_campestre",2,"MR10317"
"328","D&R Greenway",1,"Andrena_wilkella","Solitary","Apocynum_cannabinum",2,"MR10324"
"329","D&R Greenway",1,"Andrena_wilkella","Solitary","Trifolium_campestre",2,"MR10324"
"330","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Apocynum_cannabinum",1,"MR10327"
"331","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",4,"MR10327"
"332","D&R Greenway",1,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",1,"MR10328"
"333","D&R Greenway",1,"Hylaeus_affinis_modestus","Solitary","Penstemon_digitalis",1,"MR10328"
"334","D&R Greenway",1,"Hylaeus_mesillae","Solitary","Penstemon_digitalis",1,"MR10329"
"335","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",1,"MR10330"
"336","D&R Greenway",1,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",1,"MR10331"
"337","D&R Greenway",1,"Hylaeus_affinis_modestus","Solitary","Penstemon_digitalis",5,"MR10331"
"338","D&R Greenway",1,"Lasioglossum_versatum","Eusocial","Penstemon_digitalis",1,"MR10332"
"339","D&R Greenway",1,"Ceratina_dupla","fac_social","Penstemon_digitalis",2,"MR10334"
"340","D&R Greenway",1,"Ceratina_dupla","fac_social","Trifolium_campestre",2,"MR10334"
"341","D&R Greenway",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",1,"MR10335"
"342","D&R Greenway",1,"Ceratina_dupla","fac_social","Penstemon_digitalis",2,"MR10336"
"343","D&R Greenway",1,"Ceratina_dupla","fac_social","Trifolium_campestre",1,"MR10336"
"344","D&R Greenway",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",2,"MR10337"
"345","D&R Greenway",1,"Ceratina_calcarata","fac_social","Penstemon_digitalis",1,"MR10338"
"346","URWA",1,"Ceratina_dupla","fac_social","Leucanthemum_vulgare",1,"MR10339"
"347","URWA",1,"Ceratina_mikmaqi","fac_social","Apocynum_cannabinum",1,"MR10341"
"348","URWA",1,"Lasioglossum_gotham","Eusocial","Leucanthemum_vulgare",2,"MR10342"
"349","URWA",1,"Osmia_pumila","Solitary","Lotus_corniculatus",1,"MR10344"
"350","URWA",1,"Andrena_imitatrix","Solitary","Apocynum_cannabinum",4,"MR10345"
"351","URWA",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",1,"MR10346"
"352","URWA",1,"Ceratina_calcarata","fac_social","Penstemon_digitalis",1,"MR10346"
"353","URWA",1,"Ceratina_calcarata","fac_social","Penstemon_digitalis",3,"MR10347"
"354","URWA",1,"Ceratina_calcarata","fac_social","Rosa_multiflora",1,"MR10347"
"355","URWA",1,"Lasioglossum_gotham","Eusocial","Apocynum_cannabinum",1,"MR10348"
"356","URWA",1,"Lasioglossum_gotham","Eusocial","Leucanthemum_vulgare",1,"MR10348"
"357","URWA",1,"Andrena_pruni","Solitary","Leucanthemum_vulgare",1,"MR10349"
"358","URWA",1,"Andrena_pruni","Solitary","Rubus_pensilvanicus",1,"MR10349"
"359","URWA",1,"Andrena_cressonii","Solitary","Leucanthemum_vulgare",4,"MR10350"
"360","URWA",1,"Andrena_imitatrix","Solitary","Rosa_multiflora",1,"MR10351"
"361","URWA",1,"Andrena_imitatrix","Solitary","Apocynum_cannabinum",2,"MR10352"
"362","URWA",1,"Andrena_imitatrix","Solitary","Penstemon_digitalis",1,"MR10352"
"363","URWA",1,"Andrena_imitatrix","Solitary","Apocynum_cannabinum",2,"MR10353"
"364","URWA",1,"Andrena_imitatrix","Solitary","Penstemon_digitalis",1,"MR10353"
"365","URWA",1,"Lasioglossum_gotham","Eusocial","Leucanthemum_vulgare",1,"MR10354"
"366","URWA",1,"Hylaeus_mesillae","Solitary","Apocynum_cannabinum",1,"MR10355"
"367","URWA",1,"Hylaeus_mesillae","Solitary","Leucanthemum_vulgare",2,"MR10355"
"368","URWA",1,"Andrena_hippotes","Solitary","Rubus_pensilvanicus",2,"MR10356"
"369","URWA",1,"Andrena_hippotes","Solitary","Swida_racemosa",1,"MR10356"
"370","URWA",1,"Augochlora_pura","Solitary","Apocynum_cannabinum",4,"MR10357"
"371","URWA",1,"Xylocopa_virginica","fac_social","Penstemon_digitalis",1,"MR10358"
"372","URWA",1,"Bombus_griseocollis","Eusocial","Lotus_corniculatus",3,"MR10359"
"373","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",3,"MR10361"
"374","URWA",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",2,"MR10363"
"375","URWA",1,"Bombus_bimaculatus","Eusocial","Apocynum_cannabinum",2,"MR10364"
"376","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",3,"MR10364"
"377","URWA",1,"Andrena_vicina","Solitary","Leucanthemum_vulgare",2,"MR10365"
"378","URWA",1,"Andrena_vicina","Solitary","Swida_racemosa",2,"MR10365"
"379","URWA",1,"Andrena_hippotes","Solitary","Apocynum_cannabinum",1,"MR10366"
"380","URWA",1,"Andrena_hippotes","Solitary","Swida_racemosa",1,"MR10366"
"381","URWA",1,"Andrena_robertsonii","Solitary","Apocynum_cannabinum",1,"MR10367"
"382","URWA",1,"Andrena_robertsonii","Solitary","Rosa_multiflora",1,"MR10367"
"383","URWA",1,"Andrena_robertsonii","Solitary","Swida_racemosa",1,"MR10367"
"384","URWA",1,"Ceratina_mikmaqi","fac_social","Apocynum_cannabinum",1,"MR10368"
"385","URWA",1,"Ceratina_mikmaqi","fac_social","Penstemon_digitalis",2,"MR10368"
"386","URWA",1,"Ceratina_mikmaqi","fac_social","Swida_racemosa",1,"MR10368"
"387","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR10369"
"388","URWA",1,"Andrena_wilkella","Solitary","Lotus_corniculatus",1,"MR10370"
"389","URWA",1,"Bombus_bimaculatus","Eusocial","Apocynum_cannabinum",1,"MR10372"
"390","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR10372"
"391","URWA",1,"Lasioglossum_gotham","Eusocial","Apocynum_cannabinum",1,"MR10373"
"392","URWA",1,"Augochloropsis_metallica","Solitary","Apocynum_cannabinum",4,"MR10374"
"393","URWA",1,"Augochloropsis_metallica","Solitary","Galium_mollugo",1,"MR10374"
"394","URWA",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",1,"MR10375"
"395","URWA",1,"Ceratina_calcarata","fac_social","Penstemon_digitalis",2,"MR10375"
"396","URWA",1,"Andrena_robertsonii","Solitary","Swida_racemosa",2,"MR10376"
"397","URWA",1,"Ceratina_strenua","fac_social","Leucanthemum_vulgare",3,"MR10378"
"398","URWA",1,"Ceratina_strenua","fac_social","Penstemon_digitalis",2,"MR10378"
"399","URWA",1,"Bombus_perplexus","Eusocial","Penstemon_digitalis",3,"MR10379"
"400","URWA",1,"Osmia_distincta","Solitary","Penstemon_digitalis",1,"MR10380"
"401","URWA",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",1,"MR10381"
"402","URWA",1,"Ceratina_calcarata","fac_social","Rosa_multiflora",1,"MR10381"
"403","URWA",1,"Ceratina_calcarata","fac_social","Penstemon_digitalis",3,"MR10382"
"404","URWA",1,"Andrena_vicina","Solitary","Swida_racemosa",1,"MR10383"
"405","URWA",1,"Andrena_wilkella","Solitary","Lotus_corniculatus",1,"MR10384"
"406","URWA",1,"Andrena_nuda","Solitary","Rubus_pensilvanicus",1,"MR10385"
"407","URWA",1,"Lasioglossum_gotham","Eusocial","Leucanthemum_vulgare",1,"MR10386"
"408","URWA",1,"Andrena_wilmattae","Solitary","Leucanthemum_vulgare",1,"MR10387"
"409","URWA",1,"Andrena_wilmattae","Solitary","Swida_racemosa",1,"MR10387"
"410","URWA",1,"Andrena_robertsonii","Solitary","Leucanthemum_vulgare",1,"MR10388"
"411","URWA",1,"Andrena_robertsonii","Solitary","Rosa_multiflora",1,"MR10388"
"412","URWA",1,"Andrena_robertsonii","Solitary","Swida_racemosa",1,"MR10388"
"413","URWA",1,"Andrena_nasonii","Solitary","Leucanthemum_vulgare",1,"MR10389"
"414","URWA",1,"Andrena_nasonii","Solitary","Trifolium_campestre",1,"MR10389"
"415","URWA",1,"Lasioglossum_gotham","Eusocial","Swida_racemosa",1,"MR10390"
"416","URWA",1,"Andrena_robertsonii","Solitary","Leucanthemum_vulgare",2,"MR10391"
"417","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",6,"MR10392"
"418","URWA",1,"Bombus_perplexus","Eusocial","Penstemon_digitalis",4,"MR10393"
"419","URWA",1,"Bombus_bimaculatus","Eusocial","Apocynum_cannabinum",1,"MR10394"
"420","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",4,"MR10394"
"421","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR10395"
"422","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",1,"MR10396"
"423","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR10397"
"424","URWA",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR10398"
"425","IAS",1,"Andrena_wilkella","Solitary","Trifolium_pratense",2,"MR10399"
"426","IAS",1,"Andrena_wilkella","Solitary","Trifolium_repens",1,"MR10399"
"427","IAS",1,"Nomada_bidentate_gr",NA,"Achillea_millefolium",1,"MR10400"
"428","IAS",1,"Nomada_bidentate_gr",NA,"Achillea_millefolium",1,"MR10401"
"429","IAS",1,"Nomada_pygmaea","Solitary","Achillea_millefolium",3,"MR10402"
"430","IAS",1,"Nomada_pygmaea","Solitary","Achillea_millefolium",1,"MR10403"
"431","IAS",1,"Lasioglossum_oceanicum","Eusocial","Tradescantia_ohiensis",1,"MR10404"
"432","IAS",1,"Ceratina_calcarata","fac_social","Achillea_millefolium",2,"MR10405"
"433","IAS",1,"Ceratina_calcarata","fac_social","Trifolium_pratense",1,"MR10405"
"434","IAS",1,"Agapostemon_virescens","fac_social","Krigia_biflora",1,"MR10406"
"435","IAS",1,"Agapostemon_virescens","fac_social","Penstemon_digitalis",1,"MR10406"
"436","IAS",1,"Augochlora_pura","Solitary","Achillea_millefolium",1,"MR10407"
"437","IAS",1,"Augochlora_pura","Solitary","Penstemon_digitalis",1,"MR10407"
"438","IAS",1,"Lasioglossum_versatum","Eusocial","Achillea_millefolium",4,"MR10408"
"439","IAS",1,"Lasioglossum_versatum","Eusocial","Penstemon_digitalis",1,"MR10408"
"440","IAS",1,"Lasioglossum_oceanicum","Eusocial","Achillea_millefolium",1,"MR10409"
"441","IAS",1,"Lasioglossum_oceanicum","Eusocial","Tradescantia_ohiensis",1,"MR10409"
"442","IAS",1,"Andrena_krigiana","Solitary","Krigia_biflora",5,"MR10410"
"443","IAS",1,"Andrena_krigiana","Solitary","Krigia_biflora",4,"MR10411"
"444","IAS",1,"Hylaeus_affinis_modestus","Solitary","Krigia_biflora",1,"MR10412"
"445","IAS",1,"Lasioglossum_oceanicum","Eusocial","Achillea_millefolium",1,"MR10413"
"446","IAS",1,"Lasioglossum_oceanicum","Eusocial","Penstemon_digitalis",2,"MR10413"
"447","IAS",1,"Andrena_krigiana","Solitary","Krigia_biflora",2,"MR10415"
"448","IAS",1,"Andrena_krigiana","Solitary","Krigia_biflora",3,"MR10416"
"449","IAS",1,"Andrena_krigiana","Solitary","Krigia_biflora",2,"MR10417"
"450","IAS",1,"Agapostemon_virescens","fac_social","Penstemon_digitalis",2,"MR10419"
"451","IAS",1,"Agapostemon_virescens","fac_social","Achillea_millefolium",1,"MR10420"
"452","IAS",1,"Agapostemon_virescens","fac_social","Penstemon_digitalis",1,"MR10420"
"453","IAS",1,"Agapostemon_virescens","fac_social","Tradescantia_ohiensis",1,"MR10420"
"454","IAS",1,"Agapostemon_virescens","fac_social","NA_NA",1,"MR10420"
"455","IAS",1,"Lasioglossum_oceanicum","Eusocial","Achillea_millefolium",1,"MR10422"
"456","IAS",1,"Lasioglossum_oceanicum","Eusocial","Tradescantia_ohiensis",1,"MR10422"
"457","IAS",1,"Lasioglossum_oceanicum","Eusocial","Achillea_millefolium",1,"MR10423"
"458","IAS",1,"Lasioglossum_illinoense","Eusocial","Tradescantia_ohiensis",1,"MR10424"
"459","Fox Hill",1,"Andrena_wilkella","Solitary","Trifolium_campestre",2,"MR10427"
"460","Fox Hill",1,"Andrena_wilkella","Solitary","Trifolium_campestre",1,"MR10428"
"461","Fox Hill",1,"Lasioglossum_cressonii","Eusocial","Leucanthemum_vulgare",2,"MR10430"
"462","Fox Hill",1,"Augochlorella_persimilis","Eusocial","Leucanthemum_vulgare",2,"MR10431"
"463","Fox Hill",1,"Lasioglossum_hitchensi_weemsi","Eusocial","Leucanthemum_vulgare",1,"MR10432"
"464","Fox Hill",1,"Lasioglossum_hitchensi_weemsi","Eusocial","Penstemon_digitalis",1,"MR10432"
"465","Fox Hill",1,"Augochlorella_persimilis","Eusocial","Leucanthemum_vulgare",2,"MR10433"
"466","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",2,"MR10434"
"467","Fox Hill",1,"Ceratina_calcarata","fac_social","Trifolium_repens",1,"MR10434"
"468","Fox Hill",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",4,"MR10435"
"469","Fox Hill",1,"Hoplitis_pilosifrons","Solitary","Penstemon_digitalis",3,"MR10436"
"470","Fox Hill",1,"Ceratina_mikmaqi","fac_social","Coreopsis_lanceolata",1,"MR10437"
"471","Fox Hill",1,"Ceratina_mikmaqi","fac_social","Melilotus_officinalis",1,"MR10437"
"472","Fox Hill",1,"Agapostemon_virescens","fac_social","Coreopsis_lanceolata",5,"MR10438"
"473","Fox Hill",1,"Andrena_wilkella","Solitary","Melilotus_officinalis",1,"MR10439"
"474","Fox Hill",1,"Andrena_wilkella","Solitary","Trifolium_campestre",2,"MR10439"
"475","Fox Hill",1,"Augochloropsis_metallica","Solitary","Leucanthemum_vulgare",1,"MR10440"
"476","Fox Hill",1,"Augochloropsis_metallica","Solitary","Trifolium_campestre",1,"MR10440"
"477","Fox Hill",1,"Ceratina_calcarata","fac_social","Melilotus_officinalis",1,"MR10441"
"478","Fox Hill",1,"Ceratina_calcarata","fac_social","Trifolium_repens",1,"MR10441"
"479","Fox Hill",1,"Ceratina_dupla","fac_social","Leucanthemum_vulgare",3,"MR10442"
"480","Fox Hill",1,"Andrena_pruni","Solitary","Apocynum_cannabinum",1,"MR10443"
"481","Fox Hill",1,"Andrena_pruni","Solitary","Leucanthemum_vulgare",4,"MR10443"
"482","Fox Hill",1,"Halictus_rubicundus","fac_social","Leucanthemum_vulgare",3,"MR10444"
"483","Fox Hill",1,"Lasioglossum_versatum","Eusocial","Leucanthemum_vulgare",3,"MR10446"
"484","Fox Hill",1,"Lasioglossum_versatum","Eusocial","Potentilla_recta",1,"MR10446"
"485","Fox Hill",1,"Lasioglossum_versatum","Eusocial","Leucanthemum_vulgare",3,"MR10447"
"486","Fox Hill",1,"Lasioglossum_versatum","Eusocial","Lotus_corniculatus",1,"MR10447"
"487","Fox Hill",1,"Lasioglossum_versatum","Eusocial","Potentilla_recta",1,"MR10447"
"488","Fox Hill",1,"Augochlorella_persimilis","Eusocial","Potentilla_recta",1,"MR10448"
"489","Fox Hill",1,"Augochlorella_aurata","Eusocial","Leucanthemum_vulgare",2,"MR10449"
"490","Fox Hill",1,"Ceratina_calcarata","fac_social","Melilotus_officinalis",2,"MR10452"
"491","Fox Hill",1,"Osmia_bucephala","Solitary","Penstemon_digitalis",4,"MR10453"
"492","Fox Hill",1,"Agapostemon_virescens","fac_social","Coreopsis_lanceolata",1,"MR10454"
"493","Fox Hill",1,"Agapostemon_virescens","fac_social","NA_NA",1,"MR10454"
"494","Fox Hill",1,"Hoplitis_pilosifrons","Solitary","Penstemon_digitalis",1,"MR10455"
"495","Fox Hill",1,"Hoplitis_pilosifrons","Solitary","Trifolium_repens",2,"MR10455"
"496","Fox Hill",1,"Hoplitis_pilosifrons","Solitary","Penstemon_digitalis",3,"MR10456"
"497","Fox Hill",1,"Bombus_griseocollis","Eusocial","Leucanthemum_vulgare",1,"MR10457"
"498","Fox Hill",1,"Bombus_griseocollis","Eusocial","Lonicera_japonica",1,"MR10457"
"499","Fox Hill",1,"Hoplitis_spoliata","Solitary","Melilotus_officinalis",1,"MR10458"
"500","Fox Hill",1,"Nomada_maculata","Solitary","Leucanthemum_vulgare",2,"MR10461"
"501","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",2,"MR10462"
"502","Fox Hill",1,"Ceratina_calcarata","fac_social","Coreopsis_lanceolata",1,"MR10463"
"503","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",2,"MR10463"
"504","Fox Hill",1,"Ceratina_calcarata","fac_social","Potentilla_recta",1,"MR10463"
"505","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",2,"MR10464"
"506","Fox Hill",1,"Ceratina_dupla","fac_social","Leucanthemum_vulgare",3,"MR10465"
"507","Fox Hill",1,"Ceratina_dupla","fac_social","Leucanthemum_vulgare",2,"MR10467"
"508","Fox Hill",1,"Ceratina_strenua","fac_social","Leucanthemum_vulgare",2,"MR10470"
"509","Fox Hill",1,"Ceratina_strenua","fac_social","Melilotus_officinalis",1,"MR10470"
"510","Fox Hill",1,"Ceratina_dupla","fac_social","Leucanthemum_vulgare",3,"MR10472"
"511","Fox Hill",1,"Lasioglossum_hitchensi_weemsi","Eusocial","Leucanthemum_vulgare",4,"MR10475"
"512","Fox Hill",1,"Lasioglossum_hitchensi_weemsi","Eusocial","Penstemon_digitalis",1,"MR10475"
"513","Fox Hill",1,"Lasioglossum_hitchensi_weemsi","Eusocial","Potentilla_recta",1,"MR10475"
"514","Fox Hill",1,"Ceratina_dupla","fac_social","Leucanthemum_vulgare",3,"MR10476"
"515","Fox Hill",1,"Ceratina_calcarata","fac_social","Lotus_corniculatus",1,"MR10477"
"516","Fox Hill",1,"Ceratina_calcarata","fac_social","Melilotus_officinalis",1,"MR10477"
"517","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",2,"MR10480"
"518","Fox Hill",1,"Ceratina_calcarata","fac_social","Melilotus_officinalis",1,"MR10480"
"519","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",1,"MR10481"
"520","Fox Hill",1,"Ceratina_calcarata","fac_social","Melilotus_officinalis",1,"MR10481"
"521","Fox Hill",1,"Ceratina_calcarata","fac_social","Hieracium_pilosella",1,"MR10482"
"522","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",1,"MR10482"
"523","Fox Hill",1,"Lasioglossum_gotham","Eusocial","Leucanthemum_vulgare",3,"MR10484"
"524","Fox Hill",1,"Ceratina_dupla","fac_social","Leucanthemum_vulgare",2,"MR10485"
"525","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",1,"MR10487"
"526","Fox Hill",1,"Ceratina_calcarata","fac_social","Melilotus_officinalis",1,"MR10487"
"527","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",3,"MR10489"
"528","Fox Hill",1,"Ceratina_calcarata","fac_social","Erigeron_strigosus",1,"MR10491"
"529","Fox Hill",1,"Ceratina_calcarata","fac_social","Leucanthemum_vulgare",2,"MR10491"
"530","Fox Hill",1,"Augochlorella_persimilis","Eusocial","Lotus_corniculatus",1,"MR10492"
"531","Fox Hill",1,"Augochlorella_persimilis","Eusocial","Leucanthemum_vulgare",1,"MR10493"
"532","Fox Hill",1,"Augochlorella_persimilis","Eusocial","Potentilla_recta",1,"MR10493"
"533","URWA",1,"Augochloropsis_metallica","Solitary","Apocynum_cannabinum",1,"MR10497"
"534","URWA",1,"Augochloropsis_metallica","Solitary","Galium_mollugo",1,"MR10497"
"535","URWA",1,"Andrena_cressonii","Solitary","Leucanthemum_vulgare",3,"MR10498"
"536","URWA",1,"Andrena_cressonii","Solitary","Rubus_flagellaris",1,"MR10498"
"537","URWA",1,"Lasioglossum_gotham","Eusocial","Leucanthemum_vulgare",1,"MR10499"
"538","URWA",1,"Lasioglossum_gotham","Eusocial","Penstemon_digitalis",1,"MR10499"
